title,artist,existing_year,existing_year_source,existing_status,existing_notes,csv_year,estimated_year,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number,mb_year,mb_year_source,mb_match_method,mb_score,deezer_year,deezer_invalid_year,deezer_status,deezer_track_id,discogs_year,discogs_rejected_year,discogs_rejected_reason,chosen_candidate,status,notes,diff,spotify_track_id,spotify_match_name,spotify_match_artist,match_method,similarity_score,isrc,spotify_found,manual_source_url,exclusion_reason,final_year,listenbrainz_match_status,listenbrainz_year_signal,listenbrainz_context_flags,listenbrainz_version_flags,listenbrainz_recommendation,listenbrainz_mb_year,listenbrainz_mb_year_source,listenbrainz_year_delta_vs_current_mb,listenbrainz_year_delta_vs_spotify,listenbrainz_recording_mbid,listenbrainz_recording_name,listenbrainz_release_mbid,listenbrainz_release_name,final_source,review_reason
Fly Away,Lenny Kravitz,,,,,1998,1998,5,album,1998-05-12,221332,Lenny Kravitz,8,1,1998,mb_ok,isrc,1.00,,,skipped_off,,,,,1998,auto_accepted_mb,auto: MusicBrainz strong match,,1OxcIUqVmVYxT6427tbhDW,Fly Away,Lenny Kravitz,playlist_import,,USVI29800169,true,,,1998,,,,,,,,,,,,,,,
When I Need You,Leo Sayer,,,,,1976,1976,Endless Flight,album,1976,255040,Leo Sayer,4,1,1976,mb_ok,isrc,0.90,,,skipped_off,,,,,1976,auto_accepted_mb,auto: MusicBrainz strong match,,2YwiE0KVhqwIiT4OfT0SFk,When I Need You,Leo Sayer,playlist_import,,GBBLG7600258,true,,,1976,,,,,,,,,,,,,,,
Someone You Loved,Lewis Capaldi,,,,,2018,2018,Breach,single,2018-11-08,182160,Lewis Capaldi,3,1,2018,mb_ok,isrc,1.00,,,skipped_off,,,,,2018,auto_accepted_mb,auto: MusicBrainz strong match,,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,Lewis Capaldi,playlist_import,,DEUM71807062,true,,,2018,,,,,,,,,,,,,,,
Never Ending Story,Limahl,,,,,2009,2009,Don't Suppose,compilation,2009-09-25,212173,Limahl,5,1,1984,mb_ok,isrc,1.00,,,skipped_off,,1984,,,1984,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,1F43XlPBiwAUUIhrUGzylO,Never Ending Story,Limahl,playlist_import,,GBAYE8400104,true,,,1984,,,,,,,,,,,,,,,
Blue Bayou,Linda Ronstadt,,,,,1977,1977,Simple Dreams,album,1977,239399,Linda Ronstadt,6,1,1977,mb_ok,isrc,0.96,,,skipped_off,,,,,1977,auto_accepted_mb,auto: MusicBrainz strong match,,3zxklD2EGecZre9MjEEvIU,Blue Bayou,Linda Ronstadt,playlist_import,,USEA20100040,true,,,1977,,,,,,,,,,,,,,,
The Locomotion,Little Eva,,,,,1962,1962,Llllloco-Motion,album,1962-01-01,139120,Little Eva,1,1,1962,mb_ok,isrc,0.87,,,skipped_off,,,,,1962,auto_accepted_mb,auto: MusicBrainz strong match,,5xzdDMhFYiuUONB0Mha9VS,The Locomotion,Little Eva,playlist_import,,GBAYE6200144,true,,,1962,,,,,,,,,,,,,,,
Good Golly Miss Molly,Little Richard,,,,,2008,2008,"The Very Best Of ""Little Richard""",compilation,2008-07-28,127386,Little Richard,3,1,1996,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1996,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,32fZXsDwoDchpdtsCmeo0o,Good Golly Miss Molly,Little Richard,playlist_import,,USC4R0817279,true,,,1996,,,,,,,,,,,,,,,
Euphoria,Loreen,,,,,2012,2012,Heal,album,2012-10-19,214133,Loreen,4,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,2knr7ikPt4l7bk92qS4ZXW,Euphoria,Loreen,playlist_import,,SEPQA1201986,true,,,2012,,,,,,,,,,,,,,,
7 Years,Lukas Graham,,,,,2016,2016,Lukas Graham,album,2016-04-01,237300,Lukas Graham,1,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,playlist_import,,USWB11506516,true,,,2015,,,,,,,,,,,,,,,
Don't Call Me Up,Mabel,,,,,2019,2019,High Expectations,album,2019-08-02,178493,Mabel,5,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,5Xc9L411IGVexidbaF7CHG,Don't Call Me Up,Mabel,playlist_import,,GBUM71808052,true,,,2019,,,,,,,,,,,,,,,
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",,,,,2012,2012,The Heist,album,2012-10-09,258342,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis",2,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",playlist_import,,GMM881200021,true,,,2011,,,,,,,,,,,,,,,
Like a Prayer,MadHouse,,,,,2002,2002,Absolutely Mad,album,2002,264293,MadHouse,2,1,2002,mb_ok,isrc,0.92,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,0PLGnOgmf8RPgZNkaaSYyM,Like a Prayer,MadHouse,playlist_import,,FRO060200100,true,,,2002,,,,,,,,,,,,,,,
4 Minutes (feat. Justin Timberlake and Timbaland),Madonna,,,,,2008,2008,Hard Candy,album,2008-04-19,245080,Madonna,2,1,2008,mb_ok,isrc,1.00,,,skipped_off,,,,,2008,auto_accepted_mb,auto: MusicBrainz strong match,,1dDNz8h95Gsu0W4QdxVVln,4 Minutes (feat. Justin Timberlake and Timbaland),Madonna,playlist_import,,USWB10800435,true,,,2008,,,,,,,,,,,,,,,
Lean On,"Major Lazer, DJ Snake, MØ",,,,,2015,2015,Peace Is The Mission : Extended,album,2015-11-27,176561,Major Lazer,4,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,2YWjW3wwQIBLNhxWKBQd16,Lean On,"Major Lazer, DJ Snake, MØ",playlist_import,,QMUY41500008,true,,,2015,,,,,,,,,,,,,,,
Do Wah Diddy Diddy,Manfred Mann,,,,,1964,1964,Groovin' with Manfred Mann,single,1964,143400,Manfred Mann,2,1,1964,mb_ok,isrc,1.00,,,skipped_off,,,,,1964,auto_accepted_mb,auto: MusicBrainz strong match,,7gEpTMp9MQc1uJwivtL37R,Do Wah Diddy Diddy,Manfred Mann,playlist_import,,GBAYE6400100,true,,,1964,,,,,,,,,,,,,,,
Schuld war nur der Bossa Nova,Manuela,,,,,1994,1994,Jive Manuela,album,1994-04-05,145040,Manuela,1,1,1963,mb_ok,isrc,1.00,,,skipped_off,,,,,1963,auto_accepted_mb,auto: MusicBrainz strong match,,1CvxZLhcpg33Wk892MJRUC,Schuld war nur der Bossa Nova,Manuela,playlist_import,,DEC736300001,true,,,1963,,,,,,,,,,,,,,,
Drei Uhr Nachts,"Mark Forster, LEA",,,,,2021,2021,Drei Uhr Nachts,single,2021-04-09,161053,"Mark Forster, LEA",1,1,2021,mb_ok,isrc,1.00,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,58GxgFEG5uHc9oMhofuuIP,Drei Uhr Nachts,"Mark Forster, LEA",playlist_import,,DEQ322100065,true,,,2021,,,,,,,,,,,,,,,
Return of the Mack,Mark Morrison,,,,,1996,1996,Return of the Mack,album,1996-04-22,213093,Mark Morrison,6,1,1996,mb_ok,isrc,1.00,,,skipped_off,,,,,1996,auto_accepted_mb,auto: MusicBrainz strong match,,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,playlist_import,,GBAHT0200668,true,,,1996,,,,,,,,,,,,,,,
Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse",,,,,2007,2007,Version,album,2007-04-16,219413,Mark Ronson,5,1,2007,mb_ok,isrc,0.96,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse",playlist_import,,GBARL0700173,true,,,2007,,,,,,,,,,,,,,,
Ich will Spass,Markus,,,,,1996,1996,Hits Der 80er,compilation,1996-07-23,178106,Various Artists,3,1,1982,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1982,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,1U0mj0SwsSxBixKvgmGCB3,Ich will Spass,Markus,playlist_import,,DEE868200035,true,,,1982,,,,,,,,,,,,,,,
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",,,,,2011,2011,Moves Like Jagger,single,2011-01-01,201240,Maroon 5,1,1,2010,mb_ok,isrc,0.96,,,skipped_off,,,,,2010,auto_accepted_mb,auto: MusicBrainz strong match,,0HqeTDZMGlYDmgGGVFQrSg,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",playlist_import,,USUM71109132,true,,,2010,,,,,,,,,,,,,,,
I Heard It Through The Grapevine,Marvin Gaye,,,,,1968,1968,In The Groove,album,1968-08-26,194293,Marvin Gaye,4,1,1968,mb_ok,isrc,1.00,,,skipped_off,,,,,1968,auto_accepted_mb,auto: MusicBrainz strong match,,1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,playlist_import,,USMO19582697,true,,,1968,,,,,,,,,,,,,,,
Paradise By the Dashboard Light,Meat Loaf,,,,,1977,1977,Bat Out Of Hell,album,1977-10-21,509315,Meat Loaf,6,1,1977,mb_ok,isrc,1.00,,,skipped_off,,,,,1977,auto_accepted_mb,auto: MusicBrainz strong match,,2g7gviEeJr6pyxO7G35EWQ,Paradise By the Dashboard Light,Meat Loaf,playlist_import,,USSM11206829,true,,,1977,,,,,,,,,,,,,,,
Tränen lügen nicht,Michael Holm,,,,,2000,2000,Seine grossen Erfolge,album,2000-11-05,240240,Michael Holm,1,2,1974,mb_ok,isrc,1.00,,,skipped_off,,,,,1974,auto_accepted_mb,auto: MusicBrainz strong match,,1BIkUo6Mkytmh6leTiwSP2,Tränen lügen nicht,Michael Holm,playlist_import,,DEA817400024,true,,,1974,,,,,,,,,,,,,,,
"Relax, Take It Easy",MIKA,,,,,2006,2006,Life In Cartoon Motion,album,2006-01-01,270000,MIKA,5,1,2006,mb_ok,isrc,0.84,,,skipped_off,,,,,2006,auto_accepted_mb,auto: MusicBrainz strong match,,0KM2y796j63t5RHhvRUxld,"Relax, Take It Easy",MIKA,playlist_import,,USC7R0600114,true,,,2006,,,,,,,,,,,,,,,
The Living Years,Mike + The Mechanics,,,,,1988,1988,Living Years,album,1988-10-28,332333,Mike + The Mechanics,2,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,4YBIuDWPsVy9pXLCUBORZN,The Living Years,Mike + The Mechanics,playlist_import,,GBHJD8800002,true,,,1988,,,,,,,,,,,,,,,
Lady - Hear Me Tonight,Modjo,,,,,2001,2001,Modjo (Remastered),album,2001,307153,Modjo,3,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,playlist_import,,FR9W10100535,true,,,2000,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,2000,recording_first_release_date,0,-1,72b9408f-52b2-4f4f-863c-96e8eea64dca,Lady (Hear Me Tonight),5930fdb7-3092-4d88-862b-2ee2483bc006,Modjo,musicbrainz,lb_mb_confirmed
In the Summertime,Mungo Jerry,,,,,1971,1971,Electronically Tested,album,1971-09-01,215800,Mungo Jerry,3,1,1970,mb_ok,isrc,0.96,,,skipped_off,,,,,1970,auto_accepted_mb,auto: MusicBrainz strong match,,7jhKkbM3KZvnuqzMX5fADH,In the Summertime,Mungo Jerry,playlist_import,,GBAJE7000049,true,,,1970,,,,,,,,,,,,,,,
These Boots Are Made for Walkin',Nancy Sinatra,,,,,1966,1966,Boots,album,1966-03-15,167786,Nancy Sinatra,5,1,1966,mb_ok,isrc,0.96,,,skipped_off,,,,,1966,auto_accepted_mb,auto: MusicBrainz strong match,,2PneNdtypG6XcgmWmGd9FI,These Boots Are Made for Walkin',Nancy Sinatra,playlist_import,,USASE0500005,true,,,1966,,,,,,,,,,,,,,,
Torn,Natalie Imbruglia,,,,,1997,1997,Left Of The Middle,album,1997-11-10,244666,Natalie Imbruglia,1,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,1Jaah2tmN9Hv81A87KZ1MU,Torn,Natalie Imbruglia,playlist_import,,GBARL9700412,true,,,1997,,,,,,,,,,,,,,,
Sweet Caroline,Neil Diamond,,,,,1969,1969,Sweet Caroline,album,1969-06-06,203573,Neil Diamond,13,1,1974,mb_ok,isrc,1.00,,,skipped_off,,,,,1974,auto_accepted_mb,auto: MusicBrainz strong match,,62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,playlist_import,,USMC16991138,true,,,1974,,,,,,,,,,,,,,,
Dilemma (feat. Kelly Rowland),"Nelly, Kelly Rowland",,,,,2002,2002,Simply Deep,album,2002-10-22,289666,Kelly Rowland,2,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,14MgTooapmJdLlEMAr2zAM,Dilemma (feat. Kelly Rowland),"Nelly, Kelly Rowland",playlist_import,,USSM10211190,true,,,2002,,,,,,,,,,,,,,,
99 Luftballons,Nena,,,,,1983,1983,Nena,album,1983-09-23,232466,Nena,6,1,1983,mb_ok,isrc,1.00,,,skipped_off,,,,,1983,auto_accepted_mb,auto: MusicBrainz strong match,,4ZhPLoMzZwewHLLjV1J15c,99 Luftballons,Nena,playlist_import,,DEE868300011,true,,,1983,,,,,,,,,,,,,,,
You Get What You Give,New Radicals,,,,,1998,1998,Maybe You've Been Brainwashed Too,album,1998-01-01,300773,New Radicals,2,1,1998,mb_ok,isrc,1.00,,,skipped_off,,,,,1998,auto_accepted_mb,auto: MusicBrainz strong match,,1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,playlist_import,,USMC19858327,true,,,1998,,,,,,,,,,,,,,,
How You Remind Me,Nickelback,,,,,2001,2001,Silver Side Up,album,2001-09-11,223840,Nickelback,2,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,Nickelback,playlist_import,,NLA320119533,true,,,2000,,,,,,,,,,,,,,,
Smells Like Teen Spirit,Nirvana,,,,,1991,1991,Nevermind (Remastered),album,1991-09-26,301920,Nirvana,1,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nirvana,playlist_import,,USGF19942501,true,,,1991,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,1991,recording_first_release_date,0,0,5fb524f1-8cc8-4c04-a921-e34c0a911ea7,Smells Like Teen Spirit,eccae410-7577-4daa-b602-92d305828331,Nevermind,musicbrainz,lb_mb_confirmed
Don't Speak,No Doubt,,,,,2003,2003,The Singles Collection,compilation,2003-01-01,262746,No Doubt,13,1,1995,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1995,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,6JGQ98So2ik5GVI9ydQ2Yh,Don't Speak,No Doubt,playlist_import,,USIR19500279,true,,,1995,,,,,,,,,,,,,,,
Dragostea din tei,O-Zone,,,,,2004,2004,DiscO-Zone,album,2004-02-23,215386,O-Zone,5,1,2003,mb_ok,isrc,1.00,,,skipped_off,,,,,2003,auto_accepted_mb,auto: MusicBrainz strong match,,52Zr0sinhWTCRrQhRRY4EP,Dragostea din tei,O-Zone,playlist_import,,ROMSA0600487,true,,,2003,,,,,,,,,,,,,,,
Wonderwall,Oasis,,,,,1995,1995,(What's The Story) Morning Glory?,album,1995-10-02,258906,Oasis,3,1,1995,mb_ok,isrc,1.00,,,skipped_off,,,,,1995,auto_accepted_mb,auto: MusicBrainz strong match,,1qPbGZqppFwLwcBC1JQ6Vr,Wonderwall,Oasis,playlist_import,,GBAAW9500189,true,,,1995,,,,,,,,,,,,,,,
drivers license,Olivia Rodrigo,,,,,2021,2021,SOUR,album,2021-05-21,242013,Olivia Rodrigo,3,1,2021,mb_ok,isrc,1.00,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,playlist_import,,USUG12004749,true,,,2021,,,,,,,,,,,,,,,
Counting Stars,OneRepublic,,,,,2013,2013,Native,album,2013-01-01,257265,OneRepublic,1,1,2013,mb_ok,isrc,1.00,,,skipped_off,,,,,2013,auto_accepted_mb,auto: MusicBrainz strong match,,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,playlist_import,,USUM71301306,true,,,2013,,,,,,,,,,,,,,,
Hey Ya!,Outkast,,,,,2003,2003,Speakerboxxx/The Love Below,album,2003,235213,Outkast,9,2,2003,mb_ok,isrc,1.00,,,skipped_off,,,,,2003,auto_accepted_mb,auto: MusicBrainz strong match,,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,playlist_import,,USAR10300924,true,,,2003,,,,,,,,,,,,,,,
Fireflies,Owl City,,,,,2009,2009,Ocean Eyes,album,2009-01-01,228346,Owl City,9,1,2009,mb_ok,isrc,1.00,,,skipped_off,,,,,2009,auto_accepted_mb,auto: MusicBrainz strong match,,3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,playlist_import,,USUM70972068,true,,,2009,,,,,,,,,,,,,,,
Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",,,,,2012,2012,The Truth About Love,album,2012-09-18,242721,P!nk,4,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",playlist_import,,USRC11200786,true,,,2012,,,,,,,,,,,,,,,
Born to Be Alive - The Original,Patrick Hernandez,,,,,1978,1978,Born to Be Alive (The Original),single,1978,188133,Patrick Hernandez,1,1,1979,mb_ok,isrc,0.80,,,skipped_off,,,,,1979,auto_accepted_mb,auto: MusicBrainz strong match,,3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,Patrick Hernandez,playlist_import,,FRX957900007,true,,,1979,,,,,,,,,,,,,,,
When a Man Loves a Woman - Mono,Percy Sledge,,,,,1966,1966,When a Man Loves a Woman (Mono),album,1966,173662,Percy Sledge,1,1,1966,mb_ok,isrc,0.96,,,skipped_off,,,,,1966,auto_accepted_mb,auto: MusicBrainz strong match,,2mTiKaGdMPA4wfOGGUroE5,When a Man Loves a Woman - Mono,Percy Sledge,playlist_import,,USAT21403476,true,,,1966,,,,,,,,,,,,,,,
Haus am See,Peter Fox,,,,,2008,2008,Stadtaffe,album,2008-09-26,216000,Peter Fox,3,1,2008,mb_ok,isrc,1.00,,,skipped_off,,,,,2008,auto_accepted_mb,auto: MusicBrainz strong match,,7A4KdLy1DXOOC5fhIdDuHz,Haus am See,Peter Fox,playlist_import,,DEA620800624,true,,,2008,,,,,,,,,,,,,,,
Sugar-Baby,Peter Kraus,,,,,1989,1989,Cadillac Night,album,1989-04-20,152533,Peter Kraus,8,1,1958,mb_ok,isrc,1.00,,,skipped_off,,,,,1958,auto_accepted_mb,auto: MusicBrainz strong match,,6OnOIWxhezuZjF4APOl7oF,Sugar-Baby,Peter Kraus,playlist_import,,DEF066310300,true,,,1958,,,,,,,,,,,,,,,
Major Tom (...völlig losgelöst),Peter Schilling,,,,,1999,1999,Von Anfang An...Bis Jetzt !,compilation,1999,299560,Peter Schilling,1,1,1982,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1982,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,6lXKNdOsnaLv9LwulZbxNl,Major Tom (...völlig losgelöst),Peter Schilling,playlist_import,,DEA629252500,true,,,1982,,,,,,,,,,,,,,,
"Happy - From ""Despicable Me 2""",Pharrell Williams,,,,,2014,2014,G I R L,album,2014-03-03,233306,Pharrell Williams,5,1,2013,mb_ok,isrc,0.96,,,skipped_off,,,,,2013,auto_accepted_mb,auto: MusicBrainz strong match,,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,playlist_import,,USQ4E1300686,true,,,2013,,,,,,,,,,,,,,,
Ca plane pour moi,Plastic Bertrand,,,,,1998,1998,Plastic Bertrand,album,1998-02-06,182133,Plastic Bertrand,1,1,1977,mb_ok,isrc,0.96,,,skipped_off,,,,,1977,auto_accepted_mb,auto: MusicBrainz strong match,,71yCMlsD6qbD7NmNUEoVNR,Ca plane pour moi,Plastic Bertrand,playlist_import,,BEB017765001,true,,,1977,,,,,,,,,,,,,,,
Feel It Still,Portugal. The Man,,,,,2017,2017,Woodstock,album,2017-06-16,163253,Portugal. The Man,4,1,2017,mb_ok,isrc,1.00,,,skipped_off,,,,,2017,auto_accepted_mb,auto: MusicBrainz strong match,,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,playlist_import,,USAT21700437,true,,,2017,,,,,,,,,,,,,,,
Circles,Post Malone,,,,,2019,2019,Hollywood's Bleeding,album,2019-09-06,215280,Post Malone,6,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,playlist_import,,USUM71915699,true,,,2019,,,,,,,,,,,,,,,
Abenteuerland,Pur,,,,,2015,2015,Hits Pur - 20 Jahre Eine Band (Fan Edition),compilation,2015-05-15,280852,Pur,2,1,2010,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,2010,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,748pbjnFM9TVwQhDT3LC4N,Abenteuerland,Pur,playlist_import,,DEA349503010,true,,,2010,,,,,,,,,,,,,,,
Everybody Hurts,R.E.M.,,,,,1992,1992,Automatic For The People,album,1992-10-05,320266,R.E.M.,4,1,1992,mb_ok,isrc,1.00,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,R.E.M.,playlist_import,,USWB19901548,true,,,1992,,,,,,,,,,,,,,,
Engel,Rammstein,,,,,1997,1997,Sehnsucht,album,1997-08-25,264266,Rammstein,2,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,0xrkyEMkG4dVa5OMLQZOX8,Engel,Rammstein,playlist_import,,DED579702410,true,,,1997,,,,,,,,,,,,,,,
Cotton Eye Joe,Rednex,,,,,1994,1994,Sex & Violins,album,1994-08-12,194000,Rednex,1,1,1994,mb_ok,isrc,1.00,,,skipped_off,,,,,1994,auto_accepted_mb,auto: MusicBrainz strong match,,06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,Rednex,playlist_import,,DEA319600881,true,,,1994,,,,,,,,,,,,,,,
"I Like To Move It (feat. The Mad Stuntman) - Erick ""More"" Album Mix","Reel 2 Real, The Mad Stuntman, Erick Morillo",,,,,1994,1994,Move It!,album,1994-10-10,230760,Reel 2 Real,1,1,1994,mb_ok,isrc,0.97,,,skipped_off,,,,,1994,auto_accepted_mb,auto: MusicBrainz strong match,,6dHTkQYY3zdR9i9Nj0IGVW,"I Like To Move It (feat. The Mad Stuntman) - Erick ""More"" Album Mix","Reel 2 Real, The Mad Stuntman, Erick Morillo",playlist_import,,QMRSZ1800990,true,,,1994,,,,,,,,,,,,,,,
Right Here Waiting,Richard Marx,,,,,1989,1989,Repeat Offender,album,1989-01-01,264333,Richard Marx,5,1,1989,mb_ok,isrc,1.00,,,skipped_off,,,,,1989,auto_accepted_mb,auto: MusicBrainz strong match,,4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,playlist_import,,USEM38900208,true,,,1989,,,,,,,,,,,,,,,
König von Deutschland,Rio Reiser,,,,,1986,1986,Rio I.,album,1986-11-05,210826,Rio Reiser,6,1,1986,mb_ok,isrc,1.00,,,skipped_off,,,,,1986,auto_accepted_mb,auto: MusicBrainz strong match,,4Hg99jQ6zjks47xaH8eK40,König von Deutschland,Rio Reiser,playlist_import,,DEE868600085,true,,,1986,,,,,,,,,,,,,,,
La Bamba - Single Version,Ritchie Valens,,,,,1959,1959,Ritchie Valens,album,1959,126960,Ritchie Valens,7,1,1958,mb_ok,isrc,1.00,,,skipped_off,,,,,1958,auto_accepted_mb,auto: MusicBrainz strong match,,2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,Ritchie Valens,playlist_import,,USRH10402003,true,,,1958,,,,,,,,,,,,,,,
Feel,Robbie Williams,,,,,2002,2002,Escapology,album,2002,263866,Robbie Williams,2,1,2002,mb_ok,isrc,1.00,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,2Ms33RTRCT6gArrpcrPxmo,Feel,Robbie Williams,playlist_import,,GBFFG0200002,true,,,2002,,,,,,,,,,,,,,,
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",,,,,2020,2020,Sun and Fun,compilation,2020-07-31,263053,Various Artists,1,1,2013,mb_ok,isrc,0.96,,,skipped_off,,,2013,artist_mismatch,2013,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2pgbGOb00WrlXY3ZRFKn7v,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",playlist_import,,USUM71302150,true,,,2013,,,,,,,,,,,,,,,
